1,2019,277,1901,1,26.27432,100,10.56025,1045.658,11.04197,35.54785,4.448199,289.8274,5.68223,215.3362,115,3.517187,286.6891,3.39187,300.6293,6.161273,334.3263,1854,"NAN","NAN",748.5156,340.4902,95.7838,442.4568,1.11,3000,34611,0,0,0,-74.39126,-75.90022,-75.77621,0,-75.3559
1,2019,277,1902,1,26.27847,100,10.53962,1045.797,11.02535,35.74608,5.642116,18.58418,7.291809,78.86375,225,5.045158,328.796,3.682856,304.8317,7.291809,78.86375,1903,"NAN","NAN",656.0509,339.5983,82.90901,441.4477,1.11,3000,34611,0,0,0,-74.39322,-75.90676,-75.7982,0,-75.36606
1,2019,277,1903,1,26.27835,100,10.53493,1045.584,11.13798,36.00334,3.749343,237.1366,7.223454,71.14462,315,4.69573,348.4889,3.70382,304.5899,7.291809,78.86375,1903,"NAN","NAN",522.6642,335.8396,65.18106,433.8172,1.11,3000,34611,0,0,0,-74.3961,-75.9067,-75.78596,0,-75.36291
1,2019,277,1904,1,26.28247,100,10.54888,1045.928,11.38373,35.03432,2.186282,291.6609,5.266885,334.3979,455,2.967812,247.9961,3.599858,306.5754,7.291809,78.86375,1903,"NAN","NAN",660.7297,336.9349,82.66448,439.8259,1.11,3000,34611,0,0,0,-74.40057,-75.91066,-75.80022,0,-75.37048
1,2019,277,1905,1,26.28268,100,10.54957,1045.548,11.32478,34.64066,4.548097,311.487,6.284812,321.4875,500,3.36719,309.8104,3.833015,312.8725,7.291809,78.86375,1903,"NAN","NAN",281.3895,326.1718,34.86303,424.2062,1.11,3000,34611,0,0,0,-74.39842,-75.9088,-75.78786,0,-75.36503
1,2019,277,1906,1,26.29431,100,10.54488,1045.494,11.13185,35.32536,2.859638,232.6057,4.675262,206.7799,610,3.703868,299.0213,3.735465,305.7147,7.291809,78.86375,1903,"NAN","NAN",289.3374,327.3662,35.46925,422.383,1.11,3000,34611,0,0,0,-74.38996,-75.89781,-75.77526,0,-75.35434
1,2019,277,1907,1,26.29413,100,10.53888,1045.804,11.11493,35.63999,2.188618,258.9213,3.654278,266.7397,725,2.524128,253.0677,3.487978,293.5622,7.291809,78.86375,1903,"NAN","NAN",297.8212,328.0963,38.32957,421.579,1.11,3000,34611,0,0,0,-74.39951,-75.91066,-75.79815,0,-75.36944
1,2019,277,1908,1,26.29813,100,10.5209,1045.788,11.08475,35.7711,2.788306,289.524,3.681486,318.9166,815,2.488462,275.5703,3.298129,289.848,7.291809,78.86375,1903,"NAN","NAN",560.3093,333.168,71.36374,425.4482,1.11,3000,34611,0,0,0,-74.38081,-75.88998,-75.76378,0,-75.34486
1,2019,277,1909,1,26.30176,100,10.51427,1046.069,11.06991,35.60259,2.917392,292.9222,3.617186,307.4559,940,2.852849,291.1165,3.391417,290.7731,7.291809,78.86375,1903,"NAN","NAN",725.614,336.7364,91.31551,433.4744,1.11,3000,34611,0,0,0,-74.38951,-75.90082,-75.77875,0,-75.35636
1,2019,277,1910,1,26.30576,100,10.52825,1045.742,11.00548,35.19243,2.130069,283.8989,3.423941,318.639,1000,2.523731,288.8378,3.345806,290.8258,7.291809,78.86375,1903,"NAN","NAN",709.3354,336.6723,87.50764,436.3581,1.11,3000,34611,0,0,0,-74.39399,-75.90666,-75.79137,0,-75.36401
1,2019,277,1911,1,26.31705,100,10.55621,1045.989,10.98857,35.81612,2.525149,286.6693,3.517849,293.8594,1135,2.327609,285.4828,3.153501,290.2612,7.291809,78.86375,1903,"NAN","NAN",692.1766,336.3626,84.78797,437.8938,1.11,3000,34611,0,0,0,-74.39524,-75.90403,-75.79131,0,-75.36353
1,2019,277,1912,1,26.32108,100,10.60084,1045.643,10.98228,36.02511,2.77702,302.5829,3.863841,310.6994,1225,2.651085,295.4745,2.866992,286.863,7.223454,71.14462,1904,"NAN","NAN",657.7322,334.3982,79.74053,435.0719,1.11,3000,34611,0,0,0,-74.40282,-75.91459,-75.81148,0,-75.3763
1,2019,277,1913,1,26.32086,100,10.59152,1045.762,11.08409,36.70383,2.026277,247.9545,2.909193,87.12683,1355,2.401649,288.4522,2.694685,286.776,6.284812,321.4875,1905,"NAN","NAN",659.6,337.2977,79.21792,438.1722,1.11,3000,34611,0,0,0,-74.40386,-75.91588,-75.81222,0,-75.37732
1,2019,277,1914,1,26.32452,100,10.55217,1045.953,11.41928,36.0579,2.345452,163.6655,3.657663,146.8633,1450,2.185864,221.1787,2.710602,284.9975,6.284812,321.4875,1905,"NAN","NAN",680.0158,338.3055,82.31918,441.6784,1.11,3000,34611,0,0,0,-74.39243,-75.9038,-75.78982,0,-75.36202
1,2019,277,1915,1,26.33206,100,10.52487,1045.605,11.69393,35.32513,2.897448,323.0155,4.092112,274.3498,1550,2.62145,316.6249,2.545537,286.2351,4.675262,206.7799,1907,"NAN","NAN",337.1244,334.0665,41.7156,434.3682,1.11,3000,34611,0,0,0,-74.39982,-75.91106,-75.80497,0,-75.37195
1,2019,277,1916,1,26.33615,100,10.47498,1046.151,11.75312,34.99011,3.778579,331.1008,4.575559,327.5319,1625,3.338013,327.1841,2.637431,293.6252,4.575559,327.5319,1917,"NAN","NAN",248.8871,332.1777,32.23374,424.3774,1.11,3000,34611,0,0,0,-74.4027,-75.91406,-75.81112,0,-75.37595
1,2019,277,1917,1,26.3475,100,10.47492,1045.627,11.68712,34.77112,4.273401,319.0881,5.268933,327.6404,1725,4.02599,325.113,2.845909,300.6312,5.268933,327.6404,1918,"NAN","NAN",246.419,332.2642,32.07302,420.4382,1.11,3000,34611,0,0,0,-74.40279,-75.91416,-75.81122,0,-75.37606
1,2019,277,1918,1,26.35156,100,10.47358,1046.259,11.46975,35.40859,3.161997,4.360142,5.641801,328.458,1810,3.717698,335.8811,2.883278,306.9101,5.641801,328.458,1919,"NAN","NAN",229.094,332.5236,29.87265,416.6654,1.11,3000,34611,0,0,0,-74.40244,-75.91381,-75.81086,0,-75.3757
1,2019,277,1919,1,26.35522,100,10.48755,1045.722,11.31963,35.46715,3.651234,339.4819,5.807161,341.9147,1930,3.406615,352.539,2.956662,311.4477,5.807161,341.9147,1920,"NAN","NAN",223.5346,331.3923,29.4373,416.6195,1.11,3000,34611,0,0,0,-74.40235,-75.91377,-75.81086,0,-75.37566
1,2019,277,1920,1,26.35892,100,10.52354,1046.217,11.23782,36.07926,3.06353,55.27218,6.3753,5.891843,2050,3.357382,16.79827,3.050009,320.0509,6.3753,5.891843,1921,"NAN","NAN",220.8247,329.6141,29.64158,415.4072,1.11,3000,34611,0,0,0,-74.40171,-75.91298,-75.81035,0,-75.37502
1,2019,277,1921,1,26.36264,100,10.52355,1045.8,11.0477,35.90856,5.486202,49.05138,6.906717,79.34493,2105,4.274866,52.42829,3.346114,331.2588,6.906717,79.34493,1922,"NAN","NAN",222.7601,326.6546,30.34821,413.6533,1.11,3000,34611,0,0,0,-74.40167,-75.913,-75.81032,0,-75.37499
1,2019,277,1922,1,26.36258,100,10.49691,1046.142,10.92441,36.69098,3.004014,318.7429,5.398194,338.2794,2200,4.245108,351.6271,3.368813,336.2164,6.906717,79.34493,1922,"NAN","NAN",288.4863,325.2566,38.40991,414.8507,1.11,3000,34611,0,0,0,-74.40294,-75.91381,-75.80946,0,-75.37541
1,2019,277,1923,1,26.366,100,10.52424,1046.122,10.95192,36.79812,2.280146,211.0022,4.696326,328.201,2325,2.64208,273.2698,3.3942,335.8533,6.906717,79.34493,1922,"NAN","NAN",454.3678,323.8002,58.26799,416.4858,1.11,3000,34611,0,0,0,-74.39258,-75.90486,-75.79591,0,-75.36445
1,2019,277,1924,1,26.37369,100,10.54092,1045.85,11.05273,36.5837,2.556164,325.8672,3.588229,338.2057,2455,2.418155,274.2771,3.415271,334.9675,6.906717,79.34493,1922,"NAN","NAN",595.0289,326.2998,73.33655,424.0428,1.11,3000,34611,0,0,0,-74.38426,-75.89732,-75.78425,0,-75.35528
1,2019,277,1925,1,26.36951,100,10.54558,1046.133,11.14747,36.61858,2.148189,20.76903,3.833523,337.8541,2500,2.352176,352.5083,3.340345,342.6737,6.906717,79.34493,1922,"NAN","NAN",249.3329,323.0814,32.98739,418.4263,1.11,3000,34611,0,0,0,-74.3905,-75.90318,-75.79357,0,-75.36242
